X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.4825915,53.55598101,19518,2022/09/11 12:00:00+00,Non-Violent,Property,Break and Enter Residential,108A AV/94 ST,11,9,2022,11-09-2022
-113.4992363,53.55141013,19519,2022/09/11 12:00:00+00,Non-Violent,Property,Fraud - Financial,104 ST/107 AV,11,9,2022,11-09-2022
-113.4655086,53.5719515,19520,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,119 AV/81 ST,11,9,2022,11-09-2022
-113.532443,53.5509729,19521,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,107 AV/122 ST,11,9,2022,11-09-2022
-113.5085319,53.5387918,19522,2022/09/11 12:00:00+00,Non-Violent,Property,Fraud - Financial,100 AV/109 ST,11,9,2022,11-09-2022
-113.5365987,53.59231331,19523,2022/09/11 12:00:00+00,Non-Violent,Property,Fraud - Financial,124 ST/132 AV,11,9,2022,11-09-2022
-113.3998914,53.6022499,19524,2022/09/11 12:00:00+00,Violent,Personal Violence,Robbery Personal,139 AV/37 ST,11,9,2022,11-09-2022
-113.6009764,53.54330189,19525,2022/09/11 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,102 AV/162 ST,11,9,2022,11-09-2022
-113.4911725,53.6212641,19526,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,160 AV/97 ST,11,9,2022,11-09-2022
-113.4585943,53.46041169,19527,2022/09/11 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,29 AV/84 ST,11,9,2022,11-09-2022
-113.4602124,53.5876128,19528,2022/09/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,129 AV/78 ST,11,9,2022,11-09-2022
-113.4796949,53.56581615,19529,2022/09/11 12:00:00+00,Disorder,General Disorder,Trespassing,115 AV/90 ST,11,9,2022,11-09-2022
-113.5395153,53.58237318,19530,2022/09/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,126 AV/126 ST,11,9,2022,11-09-2022
-113.5028234,53.48638316,19531,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,105B ST/48 AV,11,9,2022,11-09-2022
-113.5644252,53.61671441,19532,2022/09/11 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,141 ST/156 AV,11,9,2022,11-09-2022
-113.5974187,53.5433242,19533,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/160 ST,11,9,2022,11-09-2022
-113.5231908,53.48560861,19534,2022/09/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,48 AV/MALMO RD,11,9,2022,11-09-2022
-113.4625385,53.57039261,19535,2022/09/11 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,118 AV/79 ST,11,9,2022,11-09-2022
-113.4535988,53.45772552,19536,2022/09/11 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,27 AV/79 ST,11,9,2022,11-09-2022
-113.541198,53.58068014,19537,2022/09/11 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,127 ST/YELLOWHEAD TR,11,9,2022,11-09-2022
-113.5157869,53.54825914,19538,2022/09/11 12:00:00+00,Non-Violent,Property,Break and Enter Residential,105 AV/113 ST,11,9,2022,11-09-2022
-113.5367976,53.40923763,19539,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,119A ST SW/26 AV SW,11,9,2022,11-09-2022
-113.4746199,53.55184841,19540,2022/09/11 12:00:00+00,Disorder,Mischief/Graffiti,Public Mischief,105A AV/90 ST,11,9,2022,11-09-2022
-113.5299532,53.45957503,19541,2022/09/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,27 AV/SADDLEBACK RD,11,9,2022,11-09-2022
-113.5644658,53.41246726,19542,2022/09/11 12:00:00+00,Non-Violent,Property,Break and Enter Residential,PROWSE LK SW/PROWSE RD SW,11,9,2022,11-09-2022
-113.5143975,53.60696402,19543,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,AD ASTRA BV/MORGAN RD,11,9,2022,11-09-2022
-113.4345269,53.45397987,19544,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,66 ST/23 AV,11,9,2022,11-09-2022
-113.5412829,53.61047155,19545,2022/09/11 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,127 ST/148 AV,11,9,2022,11-09-2022
-113.4572642,53.41283774,19546,2022/09/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,22 AV SW/78 ST SW,11,9,2022,11-09-2022
-113.4955579,53.54617406,19547,2022/09/10 12:00:00+00,Violent,Personal Violence,Robbery Personal,102 ST/104 AV,10,9,2022,10-09-2022
-113.4807308,53.55826837,19548,2022/09/10 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,109 AV/109A AV,10,9,2022,10-09-2022
-113.3872665,53.59411765,19549,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,133 AV/30 ST,10,9,2022,10-09-2022
-113.4911725,53.6212641,19550,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,160 AV/97 ST,10,9,2022,10-09-2022
-113.4169944,53.44593507,19551,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,49A ST/MILL WOODS RD,10,9,2022,10-09-2022
-113.4665391,53.61857843,19552,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,157 AV/81 ST,10,9,2022,10-09-2022
-113.464784,53.56109857,19553,2022/09/10 12:00:00+00,Drugs,Drug Violations,Drugs,112S AV/112S AV,10,9,2022,10-09-2022
-113.4886965,53.51999985,19554,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 ST/84 AV,10,9,2022,10-09-2022
-113.4690895,53.59051551,19555,2022/09/10 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,131 AV/83 ST,10,9,2022,10-09-2022
-113.4784668,53.571958,19556,2022/09/10 12:00:00+00,Disorder,General Disorder,Trespassing,119 AV/119 AV,10,9,2022,10-09-2022
-113.4796719,53.58603949,19557,2022/09/10 12:00:00+00,Non-Violent,Property,Fraud Personal,128 AV/90 ST,10,9,2022,10-09-2022
-113.6205648,53.54136975,19558,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,10,9,2022,10-09-2022
-113.5151221,53.45669296,19559,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,110A ST/110A ST,10,9,2022,10-09-2022
-113.6301116,53.52375954,19560,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,10,9,2022,10-09-2022
-113.4920237,53.57038641,19561,2022/09/10 12:00:00+00,Non-Violent,Property,Possession Stolen Property,118 AV/97 ST,10,9,2022,10-09-2022
-113.68683,53.55337391,19562,2022/09/10 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,108 AV/214 ST,10,9,2022,10-09-2022
-113.4974001,53.55141035,19563,2022/09/10 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,103 ST/107 AV,10,9,2022,10-09-2022
-113.5034931,53.51614103,19564,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/80 AV,10,9,2022,10-09-2022
-113.5423868,53.6085801,19565,2022/09/10 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,129 ST/146 AV,10,9,2022,10-09-2022
-113.4459125,53.41143323,19566,2022/09/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,23 AV SW/68 ST SW,10,9,2022,10-09-2022
-113.484496,53.58490703,19567,2022/09/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,127 AV/93 ST,10,9,2022,10-09-2022
-113.5377228,53.43942433,19568,2022/09/10 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,118 ST/9B AV,10,9,2022,10-09-2022
-113.508434,53.55141033,19569,2022/09/09 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,107 AV/109 ST,9,9,2022,09-09-2022
-113.6398332,53.54650193,19570,2022/09/09 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,104 AV/184 ST,9,9,2022,09-09-2022
-113.5411865,53.58601925,19571,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,127 ST/128 AV,9,9,2022,09-09-2022
-113.5246615,53.61151636,19572,2022/09/09 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,117A ST/151 AV,9,9,2022,09-09-2022
-113.519963,53.5898837,19573,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 ST/130 AV,9,9,2022,09-09-2022
-113.5885775,53.52310117,19574,2022/09/09 12:00:00+00,Disorder,General Disorder,Suspicious Person,155 ST/90 AV,9,9,2022,09-09-2022
-113.6027664,53.53750386,19575,2022/09/09 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,163 ST/99 AV,9,9,2022,09-09-2022
-113.5131296,53.4540058,19576,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,110 ST/23 AV,9,9,2022,09-09-2022
-113.5078224,53.48479433,19577,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,107 ST/47 AV,9,9,2022,09-09-2022
-113.4315069,53.57868499,19578,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,119 AV/58A ST,9,9,2022,09-09-2022
-113.4335265,53.45835212,19579,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,28 AV/28 AV,9,9,2022,09-09-2022
-113.486136,53.51515535,19580,2022/09/09 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Abandoned Vehicle,79 AV/99 ST,9,9,2022,09-09-2022
-113.4902181,53.56885984,19581,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,117 AV/96 ST,9,9,2022,09-09-2022
-113.3913927,53.58652827,19582,2022/09/09 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,HOOPER CR/HOOPER CR,9,9,2022,09-09-2022
-113.5047659,53.54093058,19583,2022/09/09 12:00:00+00,Violent,Personal Violence,Assault,107 ST/JASPER AV,9,9,2022,09-09-2022
-113.5815013,53.54128377,19584,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,151 ST/STONY PLAIN RD,9,9,2022,09-09-2022
-113.4861304,53.45381428,19585,2022/09/09 12:00:00+00,Violent,Personal Violence,Assault,23 AV/99 ST,9,9,2022,09-09-2022
-113.4672782,53.58605047,19586,2022/09/09 12:00:00+00,Non-Violent,Property,Fraud - Financial,128 AV/82 ST,9,9,2022,09-09-2022
-113.513464,53.48085635,19587,2022/09/09 12:00:00+00,Non-Violent,Property,Break and Enter Residential,110 ST/43 AV,9,9,2022,09-09-2022
-113.508426,53.54622613,19588,2022/09/09 12:00:00+00,Violent,Personal Violence,Assault,104 AV/109 ST,9,9,2022,09-09-2022
-113.4926994,53.58595335,19589,2022/09/09 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Abandoned Vehicle,128 AV/128 AV,9,9,2022,09-09-2022
-113.4701536,53.51802928,19590,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,82 AV/93 ST,9,9,2022,09-09-2022
-113.4920079,53.54104592,19591,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,100A ST/JASPER AV,9,9,2022,09-09-2022
-113.4157691,53.60162471,19592,2022/09/09 12:00:00+00,Non-Violent,Property,Break and Enter Residential,50 ST/50 ST,9,9,2022,09-09-2022
-113.6273904,53.537617,19593,2022/09/09 12:00:00+00,Violent,Personal Violence,Assault,178 ST/178 ST,9,9,2022,09-09-2022
-113.4882453,53.59850328,19594,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,NORTHGATE MALL RD/NORTHGATE MALL RD,9,9,2022,09-09-2022
-113.5719686,53.40639637,19595,2022/09/09 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,CAREY WY SW/CHAPPELLE LK SW,9,9,2022,09-09-2022
-113.5341208,53.54779322,19596,2022/09/09 12:00:00+00,Non-Violent,Property,Break and Enter Residential,123 ST/105 AV,9,9,2022,09-09-2022
-113.4476297,53.60269032,19597,2022/09/09 12:00:00+00,Non-Violent,Property,Fraud Personal,140 AV/69 ST,9,9,2022,09-09-2022
-113.3905029,53.60645238,19598,2022/09/09 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,32 ST/142 AV,9,9,2022,09-09-2022
-113.6209497,53.41915477,19599,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Over $5000,KEENE CR SW/KESWICK DR SW,9,9,2022,09-09-2022
-113.4919108,53.54989667,19600,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,100 ST/106 AV,9,9,2022,09-09-2022
-113.3670368,53.47929852,19601,2022/09/09 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,MEADOWS TC/TAMARACK WY,9,9,2022,09-09-2022
-113.5196567,53.5655925,19602,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,9,9,2022,09-09-2022
-113.5349369,53.59948949,19603,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,9,9,2022,09-09-2022
-113.5083187,53.56261707,19604,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,109 ST/113 AV,9,9,2022,09-09-2022
-113.3533201,53.62909828,19605,2022/09/09 12:00:00+00,Non-Violent,Property,Fraud - Financial,CEDAR DR/EVERGREEN AV,9,9,2022,09-09-2022
-113.5102888,53.54123089,19606,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,110 ST/HERMITAGE PARK RD,8,9,2022,08-09-2022
-113.5102759,53.54826143,19607,2022/09/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 AV/110 ST,8,9,2022,08-09-2022
-113.4091755,53.57035956,19608,2022/09/08 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,118 AV/44 ST,8,9,2022,08-09-2022
-113.5189611,53.60996311,19609,2022/09/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,114A ST/149 AV,8,9,2022,08-09-2022
-113.5255223,53.4638823,19610,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,113 ST/31 AV,8,9,2022,08-09-2022
-113.5078224,53.48479433,19611,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,107 ST/47 AV,8,9,2022,08-09-2022
-113.4336761,53.5394527,19612,2022/09/08 12:00:00+00,Disorder,General Disorder,Trespassing,68 ST/99 AV,8,9,2022,08-09-2022
-113.4690704,53.55808613,19613,2022/09/08 12:00:00+00,Violent,Personal Violence,Assault,110 AV/83 ST,8,9,2022,08-09-2022
-113.4784668,53.571958,19614,2022/09/08 12:00:00+00,Disorder,General Disorder,Trespassing,119 AV/119 AV,8,9,2022,08-09-2022
-113.4887402,53.5502339,19615,2022/09/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 AV/97 ST,8,9,2022,08-09-2022
-113.5022972,53.46052393,19616,2022/09/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,29 AV/106 ST,8,9,2022,08-09-2022
-113.4322833,53.44355696,19617,2022/09/09 12:00:00+00,Non-Violent,Property,Break and Enter Residential,62 ST/14 AV,9,9,2022,09-09-2022
-113.3937357,53.55965955,19618,2022/09/09 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,106 AV/34 ST,9,9,2022,09-09-2022
-113.5216737,53.58493317,19619,2022/09/09 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,116 ST/127 AV,9,9,2022,09-09-2022
-113.5350334,53.61030114,19620,2022/09/09 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,123 ST/148 AV,9,9,2022,09-09-2022
-113.4601368,53.54794271,19621,2022/09/09 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,105 AV/105 AV,9,9,2022,09-09-2022
-113.4812035,53.54958653,19622,2022/09/09 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 AV/95 ST,9,9,2022,09-09-2022
-113.4476297,53.60269032,19623,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,140 AV/69 ST,9,9,2022,09-09-2022
-113.4259296,53.42483526,19624,2022/09/09 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,54 ST SW/WATT CM SW,9,9,2022,09-09-2022
-113.4850122,53.54987095,19625,2022/09/09 12:00:00+00,Disorder,General Disorder,Suspicious Person,105A AV/96 ST,9,9,2022,09-09-2022
-113.5349369,53.59948949,19626,2022/09/09 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,9,9,2022,09-09-2022
-113.4459367,53.53486567,19627,2022/09/09 12:00:00+00,Non-Violent,Property,Break and Enter Residential,76 ST/96 AV,9,9,2022,09-09-2022
-113.5885972,53.54640202,19628,2022/09/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,155 ST/104 AV,8,9,2022,08-09-2022
-113.489379,53.5517728,19629,2022/09/08 12:00:00+00,Violent,Personal Violence,Assault,97 ST/107 AV,8,9,2022,08-09-2022
-113.5850665,53.5230998,19630,2022/09/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,153 ST/90 AV,8,9,2022,08-09-2022
-113.393711,53.568823,19631,2022/09/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,116A AV/34 ST,8,9,2022,08-09-2022
-113.427575,53.58761757,19632,2022/09/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,129 AV/56 ST,8,9,2022,08-09-2022
-113.519948,53.51226013,19633,2022/09/08 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,112 ST/76 AV,8,9,2022,08-09-2022
-113.6084923,53.51199893,19634,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,WHITEMUD DR/WHITEMUD DR,8,9,2022,08-09-2022
-113.6177793,53.5273164,19635,2022/09/08 12:00:00+00,Disorder,General Disorder,Trespassing,172 ST/92 AV,8,9,2022,08-09-2022
-113.6267192,53.52759644,19636,2022/09/08 12:00:00+00,Disorder,General Disorder,Trespassing,93 AV/176B ST,8,9,2022,08-09-2022
-113.5058376,53.62083213,19637,2022/09/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,161 AV/BEAUMARIS RD,8,9,2022,08-09-2022
-113.4925471,53.47588993,19638,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,G A MACDONALD AV/G A MACDONALD AV,8,9,2022,08-09-2022
-113.4894099,53.54856912,19639,2022/09/08 12:00:00+00,Violent,Personal Violence,Assault,105 AV/98 ST,8,9,2022,08-09-2022
-113.5850537,53.54326829,19640,2022/09/08 12:00:00+00,Violent,Personal Violence,Robbery Personal,102 AV/153 ST,8,9,2022,08-09-2022
-113.5004585,53.51613419,19641,2022/09/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 ST/80 AV,8,9,2022,08-09-2022
-113.5208576,53.52289916,19642,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,112 ST/87 AV,8,9,2022,08-09-2022
-113.5076611,53.62540126,19643,2022/09/08 12:00:00+00,Disorder,General Disorder,Suspicious Person,109 ST/164 AV,8,9,2022,08-09-2022
-113.5178222,53.51810908,19644,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,111 ST/82 AV,8,9,2022,08-09-2022
-113.5974384,53.54641208,19645,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/160 ST,8,9,2022,08-09-2022
-113.48903,53.48595219,19646,2022/09/08 12:00:00+00,Disorder,General Disorder,Trespassing,48 AV/101 ST,8,9,2022,08-09-2022
-113.5072584,53.53441304,19647,2022/09/08 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,109 ST/97 AV,8,9,2022,08-09-2022
-113.5815013,53.54128377,19648,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,151 ST/STONY PLAIN RD,8,9,2022,08-09-2022
-113.4825306,53.54466722,19649,2022/09/08 12:00:00+00,Disorder,Provincial Statute Violations,Intoxicated Person,102 AV/96 ST,8,9,2022,08-09-2022
-113.555539,53.55887407,19650,2022/09/08 12:00:00+00,Violent,Personal Violence,Assault,111 AV/135 ST,8,9,2022,08-09-2022
-113.6301116,53.52375954,19651,2022/09/08 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,178 ST/89 AV,8,9,2022,08-09-2022
-113.4673087,53.57195871,19652,2022/09/08 12:00:00+00,Non-Violent,Property,Break and Enter Residential,119 AV/82 ST,8,9,2022,08-09-2022
-113.4256353,53.50156205,19653,2022/09/08 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,59 ST/66A AV,8,9,2022,08-09-2022
-113.4880928,53.54080234,19654,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,101A ST/THORNTON CT,8,9,2022,08-09-2022
-113.400142,53.61898458,19655,2022/09/08 12:00:00+00,Disorder,General Disorder,Trouble with Person,MANNING DR/MANNING DR,8,9,2022,08-09-2022
-113.4671593,53.43520124,19656,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,91 ST/ANTHONY HENDAY DR,8,9,2022,08-09-2022
-113.418691,53.53802621,19657,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/50 ST,8,9,2022,08-09-2022
-113.4837718,53.54727388,19658,2022/09/08 12:00:00+00,Non-Violent,Property,Internet Fraud,103A AV/96 ST,8,9,2022,08-09-2022
-113.5196567,53.5655925,19659,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,AIRPORT RD/KINGSWAY ,8,9,2022,08-09-2022
-113.5349369,53.59948949,19660,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,8,9,2022,08-09-2022
-113.5349369,53.59948949,19661,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,8,9,2022,08-09-2022
-113.5554939,53.56159247,19662,2022/09/08 12:00:00+00,Violent,Personal Violence,Assault,135 ST/WEST MOUNT TC,8,9,2022,08-09-2022
-113.5004635,53.5180798,19663,2022/09/08 12:00:00+00,Non-Violent,Property,Theft Under $5000,105 ST/82 AV,8,9,2022,08-09-2022
-113.4937166,53.56730898,19664,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,101 ST/116 AV,7,9,2022,07-09-2022
-113.509992,53.47780671,19665,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,41 AV/107A ST,7,9,2022,07-09-2022
-113.418315,53.59350357,19666,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,50A ST/HABITAT CR,7,9,2022,07-09-2022
-113.4613601,53.51815058,19667,2022/09/07 12:00:00+00,Non-Violent,Property,Break and Enter Residential,82 AV/87 ST,7,9,2022,07-09-2022
-113.467307,53.57513739,19668,2022/09/07 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,121 AV/82 ST,7,9,2022,07-09-2022
-113.4861262,53.51999549,19669,2022/09/07 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,84 AV/99 ST,7,9,2022,07-09-2022
-113.4744224,53.57829184,19670,2022/09/07 12:00:00+00,Violent,Personal Violence,Assault,123 AV/87 ST,7,9,2022,07-09-2022
-113.5013377,53.43160775,19671,2022/09/07 12:00:00+00,Disorder,General Disorder,Suspicious Person,BLACKBURN DR SW/BLACKLOCK WY SW,7,9,2022,07-09-2022
-113.4916478,53.55721353,19672,2022/09/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,110 AV/97 ST,7,9,2022,07-09-2022
-113.482694,53.56581505,19673,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 AV/92 ST,7,9,2022,07-09-2022
-113.4856332,53.56030434,19674,2022/09/07 12:00:00+00,Disorder,General Disorder,Trespassing,111 AV/94 ST,7,9,2022,07-09-2022
-113.5029098,53.56270034,19675,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 ST/113 AV,7,9,2022,07-09-2022
-113.4673069,53.57828625,19676,2022/09/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,123 AV/82 ST,7,9,2022,07-09-2022
-113.521311,53.54980239,19677,2022/09/07 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,106 AV/116 ST,7,9,2022,07-09-2022
-113.5090988,53.45400796,19678,2022/09/07 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,23 AV/109 ST,7,9,2022,07-09-2022
-113.4919788,53.60041232,19679,2022/09/07 12:00:00+00,Violent,Personal Violence,Assault,97 ST/NORTHGATE TC,7,9,2022,07-09-2022
-113.3991526,53.45393422,19680,2022/09/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,23 AV/38 ST,7,9,2022,07-09-2022
-113.6120347,53.43265404,19681,2022/09/07 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,ADAMS WY SW/ADAMS WY SW,7,9,2022,07-09-2022
-113.6710918,53.52739851,19682,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,92A AV/92A AV,7,9,2022,07-09-2022
-113.4112111,53.62872632,19683,2022/09/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,167 AV/167 AV,7,9,2022,07-09-2022
-113.5674692,53.54430233,19684,2022/09/07 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,109 AV/143 ST,7,9,2022,07-09-2022
-113.4924179,53.54545569,19685,2022/09/07 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,100A ST/103 AV,7,9,2022,07-09-2022
-113.4582264,53.52347827,19686,2022/09/07 12:00:00+00,Non-Violent,Property,Theft Under $5000,BONNIE DOON SHOPPING CENTRE RD/88 AV,7,9,2022,07-09-2022
-113.4973851,53.53882828,19687,2022/09/07 12:00:00+00,Non-Violent,Property,Fraud - Financial,100 AV/103 ST,7,9,2022,07-09-2022
-113.4323324,53.46238389,19688,2022/09/07 12:00:00+00,Disorder,General Disorder,Trouble with Person,31 AV/YOUVILLE DR,7,9,2022,07-09-2022
-113.6072594,53.53162449,19689,2022/09/24 12:00:00+00,Non-Violent,Property,Theft Under $5000,165 ST/95 AV,24,9,2022,24-09-2022
-113.5011613,53.47538219,19690,2022/09/24 12:00:00+00,Non-Violent,Property,Fraud Personal,105 ST/39A AV,24,9,2022,24-09-2022
-113.5202833,53.54622198,19691,2022/09/23 12:00:00+00,Disorder,General Disorder,Trouble with Person,104 AV/104 AV,23,9,2022,23-09-2022
-113.4986705,53.56826143,19692,2022/09/23 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,103 ST/PRINCESS ELIZABETH AV,23,9,2022,23-09-2022
-113.4955589,53.56423515,19693,2022/09/23 12:00:00+00,Disorder,General Disorder,Trespassing,102 ST/114 AV,23,9,2022,23-09-2022
-113.4673059,53.57354795,19694,2022/09/23 12:00:00+00,Non-Violent,Property,Theft Under $5000,120 AV/82 ST,23,9,2022,23-09-2022
-113.5217479,53.59747959,19695,2022/09/23 12:00:00+00,Non-Violent,Property,Break and Enter Residential,116 ST/135A AV,23,9,2022,23-09-2022
-113.6266529,53.52010488,19696,2022/09/23 12:00:00+00,Non-Violent,Property,Break and Enter Residential,176A ST/86A AV,23,9,2022,23-09-2022
-113.4796446,53.58113286,19697,2022/09/23 12:00:00+00,Non-Violent,Property,Fraud - Financial,125A AV/90 ST,23,9,2022,23-09-2022
