X,Y,OBJECTID,Reported_Date,Occurrence_Category,Occurrence_Group,Occurrence_Type_Group,Intersection,Reported_Day,Reported_Month,Reported_Year,Date_Reported
-113.40749821,53.5869753790001,8978,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,HERMITAGE RD/HERMITAGE RD,16,9,2022,2022/09/16
-113.54130155,53.6041609810001,8979,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,127 ST/142 AV,16,9,2022,2022/09/16
-113.442887735,53.521165796,8980,2022/09/16 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,75 ST/86 AV,16,9,2022,2022/09/16
-113.500967388,53.551200711,8981,2022/09/16 12:00:00+00,Violent,Personal Violence,Robbery Personal,105 ST/106 ST,16,9,2022,2022/09/16
-113.461467667,53.4428385680001,8982,2022/09/16 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,87 ST/KNOTTWOOD RD,16,9,2022,2022/09/16
-113.484504699,53.58600019,8983,2022/09/16 12:00:00+00,Drugs,Drug Violations,Drugs,128 AV/93 ST,16,9,2022,2022/09/16
-113.543866663,53.6019444560001,8984,2022/09/16 12:00:00+00,Non-Violent,Property,Break and Enter Residential,129 ST/140 AV,16,9,2022,2022/09/16
-113.534935871,53.6004664110001,8985,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/138 AV,16,9,2022,2022/09/16
-113.534935871,53.6004664110001,8986,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/138 AV,16,9,2022,2022/09/16
-113.541198045,53.580680139,8987,2022/09/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,127 ST/YELLOWHEAD TR,16,9,2022,2022/09/16
-113.525556753,53.522906005,8988,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,87 AV/114 ST,16,9,2022,2022/09/16
-113.522062613,53.6223997750001,8989,2022/09/16 12:00:00+00,Non-Violent,Property,Break and Enter Residential,114A ST/161 AV,16,9,2022,2022/09/16
-113.615365097,53.5368952650001,8990,2022/09/16 12:00:00+00,Non-Violent,Property,Fraud General,170 ST/171 ST,16,9,2022,2022/09/16
-113.425583065,53.502256253,8991,2022/09/16 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,59 ST/67 AV,16,9,2022,2022/09/16
-113.48819485,53.5998334330001,8992,2022/09/16 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,NORTHGATE TC/NORTHGATE TC,16,9,2022,2022/09/16
-113.63011158,53.523759544,8993,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,178 ST/89 AV,16,9,2022,2022/09/16
-113.49489684,53.485546479,8994,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,48 AV/CALGARY TR,16,9,2022,2022/09/16
-113.51393745,53.5409390560001,8995,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,112 ST/JASPER AV,16,9,2022,2022/09/16
-113.534981911,53.5015723930001,8996,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 ST/65 AV,16,9,2022,2022/09/16
-113.466857689,53.4654048140001,8997,2022/09/16 12:00:00+00,Non-Violent,Property,Possession Stolen Property,34 AV/91 ST,16,9,2022,2022/09/16
-113.504295901,53.6039231570001,8998,2022/09/16 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,CYPRUS WY/PEGASUS BV,16,9,2022,2022/09/16
-113.499233107,53.543005125,8999,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/104 ST,16,9,2022,2022/09/16
-113.516551087,53.5896000540001,9000,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,113A ST/130 AV,16,9,2022,2022/09/16
-113.483771775,53.547273884,9001,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,103A AV/96 ST,16,9,2022,2022/09/16
-113.412741539,53.5971108160001,9002,2022/09/16 12:00:00+00,Non-Violent,Property,Theft Under $5000,137 AV/137 AV,16,9,2022,2022/09/16
-113.600904652,53.5506194960001,9003,2022/09/16 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,106A AV/162 ST,16,9,2022,2022/09/16
-113.610342426,53.5443499020001,9004,2022/09/16 12:00:00+00,Weapons,Weapons Violations,Weapons Complaint,102A AV/167 ST,16,9,2022,2022/09/16
-113.512114655,53.5529938270001,9005,2022/09/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 AV/111 ST,15,9,2022,2022/09/15
-113.422500739,53.4441873530001,9006,2022/09/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,14A AV/53 ST,15,9,2022,2022/09/15
-113.63057909,53.4972691150001,9007,2022/09/15 12:00:00+00,Disorder,General Disorder,Suspicious Person,179 ST/62C AV,15,9,2022,2022/09/15
-113.50045847,53.5161341890001,9008,2022/09/15 12:00:00+00,Disorder,General Disorder,Trouble with Person,105 ST/80 AV,15,9,2022,2022/09/15
-113.469084723,53.576725197,9009,2022/09/15 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,122 AV/83 ST,15,9,2022,2022/09/15
-113.519454896,53.544600372,9010,2022/09/15 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,103 AV/115 ST,15,9,2022,2022/09/15
-113.535900167,53.5525524940001,9011,2022/09/15 12:00:00+00,Non-Violent,Property,Fraud General,108 AV/124 ST,15,9,2022,2022/09/15
-113.666365215,53.509981585,9012,2022/09/15 12:00:00+00,Non-Violent,Property,Internet Fraud,GARNETT PL/GARNETT WY,15,9,2022,2022/09/15
-113.590398475,53.5541570390001,9013,2022/09/15 12:00:00+00,Violent,Personal Violence,Assault,109 AV/156 ST,15,9,2022,2022/09/15
-113.521574013,53.6207902100001,9014,2022/09/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 ST/159 AV,15,9,2022,2022/09/15
-113.375714545,53.5029562830001,9015,2022/09/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,20 ST/66 AV,15,9,2022,2022/09/15
-113.562422422,53.5994586190001,9016,2022/09/15 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,137 AV/140 ST,15,9,2022,2022/09/15
-113.492083647,53.5967552870001,9017,2022/09/15 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,135 AV/97 ST,15,9,2022,2022/09/15
-113.523137204,53.546224308,9018,2022/09/15 12:00:00+00,Violent,Sexual Violations,Indecent Act,104 AV/117 ST,15,9,2022,2022/09/15
-113.427635387,53.5750880730001,9019,2022/09/15 12:00:00+00,Disorder,General Disorder,Trouble with Person,121 AV/56 ST,15,9,2022,2022/09/15
-113.49168741,53.614619884,9020,2022/09/15 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,153 AV/97 ST,15,9,2022,2022/09/15
-113.63011158,53.523759544,9021,2022/09/15 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,178 ST/89 AV,15,9,2022,2022/09/15
-113.666437056,53.5412419020001,9022,2022/09/15 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,ANTHONY HENDAY DR/STONY PLAIN RD,15,9,2022,2022/09/15
-113.390524352,53.4477175750001,9023,2022/09/15 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,18 AV/33 ST,15,9,2022,2022/09/15
-113.490903875,53.5444548990001,9024,2022/09/15 12:00:00+00,Disorder,General Disorder,Trespassing,100 ST/102A AV,15,9,2022,2022/09/15
-113.365694903,53.454119651,9025,2022/09/15 12:00:00+00,Non-Violent,Property,Theft Under $5000,23 AV/23 AV,15,9,2022,2022/09/15
-113.362909052,53.454892699,9026,2022/09/15 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,23 AV/TAMARACK BV,15,9,2022,2022/09/15
-113.532471563,53.568426625,9027,2022/09/15 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,117 AV/122 ST,15,9,2022,2022/09/15
-113.499239576,53.5529888280001,9028,2022/09/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,104 ST/108 AV,14,9,2022,2022/09/14
-113.51027593,53.548261434,9029,2022/09/14 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,105 AV/110 ST,14,9,2022,2022/09/14
-113.512580589,53.5556612820001,9030,2022/09/14 12:00:00+00,Non-Violent,Property,Break and Enter Residential,109A AV/112 AV,14,9,2022,2022/09/14
-113.393713264,53.5703764740001,9031,2022/09/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,118 AV/34 ST,14,9,2022,2022/09/14
-113.547858408,53.5735253920001,9032,2022/09/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,120 AV/131 ST,14,9,2022,2022/09/14
-113.547858408,53.5735253920001,9033,2022/09/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,120 AV/131 ST,14,9,2022,2022/09/14
-113.555516929,53.5571981780001,9034,2022/09/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,110 AV/135 ST,14,9,2022,2022/09/14
-113.477188453,53.5936841290001,9035,2022/09/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,133 AV/89 ST,14,9,2022,2022/09/14
-113.430893667,53.5672085320001,9036,2022/09/14 12:00:00+00,Non-Violent,Property,Break and Enter Residential,58 ST/60 ST,14,9,2022,2022/09/14
-113.449627082,53.5703827620001,9037,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,118 AV/70 ST,14,9,2022,2022/09/14
-113.454260134,53.5363431550001,9038,2022/09/14 12:00:00+00,Non-Violent,Property,Break and Enter Residential,83 ST/97 AV,14,9,2022,2022/09/14
-113.468334028,53.525327926,9039,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,90 AV/92 ST,14,9,2022,2022/09/14
-113.515999836,53.614236792,9040,2022/09/14 12:00:00+00,Violent,Personal Violence,Robbery Commercial,153 AV/153 AV,14,9,2022,2022/09/14
-113.47601575,53.549662939,9041,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/92 ST,14,9,2022,2022/09/14
-113.461612931,53.464615413,9042,2022/09/14 12:00:00+00,Non-Violent,Property,Fraud General,33 AV/33 AV,14,9,2022,2022/09/14
-113.523690091,53.494774787,9043,2022/09/14 12:00:00+00,Disorder,Disputes/Disturbances,Dispute,113A ST/57 AV,14,9,2022,2022/09/14
-113.464040267,53.431817359,9044,2022/09/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,2 AV SW/2 AV SW,14,9,2022,2022/09/14
-113.507093305,53.4550870800001,9045,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/24 AV,14,9,2022,2022/09/14
-113.510438236,53.4903436290001,9046,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,108 ST/53 AV,14,9,2022,2022/09/14
-113.491793968,53.5673090430001,9047,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 AV/97 ST,14,9,2022,2022/09/14
-113.524976634,53.546214413,9048,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/118 ST,14,9,2022,2022/09/14
-113.49744001,53.535647065,9049,2022/09/14 12:00:00+00,Violent,Personal Violence,Robbery Personal,103 ST/98 AV,14,9,2022,2022/09/14
-113.64639324,53.5398834710001,9050,2022/09/14 12:00:00+00,Drugs,Drug Violations,Drugs,186 ST/NOT NAMED RD,14,9,2022,2022/09/14
-113.518118876,53.458646817,9051,2022/09/14 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,111A ST/27 AV,14,9,2022,2022/09/14
-113.473431796,53.55386801,9052,2022/09/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,106 AV/87 ST,14,9,2022,2022/09/14
-113.493727973,53.539570747,9053,2022/09/14 12:00:00+00,Violent,Personal Violence,Assault,101 ST/MACDONALD DR,14,9,2022,2022/09/14
-113.490903875,53.5444548990001,9054,2022/09/14 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,100 ST/102A AV,14,9,2022,2022/09/14
-113.474271869,53.5585564850001,9055,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,STADIUM RD/STADIUM RD,14,9,2022,2022/09/14
-113.521292133,53.543025931,9056,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 AV/116 ST,14,9,2022,2022/09/14
-113.541194672,53.6471193240001,9057,2022/09/14 12:00:00+00,Violent,Personal Violence,Assault,127 ST/185 AV,14,9,2022,2022/09/14
-113.634534666,53.4968633920001,9058,2022/09/14 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,180 ST/62B AV,14,9,2022,2022/09/14
-113.534974358,53.631054937,9059,2022/09/14 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,123 ST/168 AV,14,9,2022,2022/09/14
-113.529379549,53.501742123,9060,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,115A ST/115A ST,14,9,2022,2022/09/14
-113.517653959,53.5409482590001,9061,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,114 ST/JASPER AV,14,9,2022,2022/09/14
-113.49037798,53.446911813,9062,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/102 ST,14,9,2022,2022/09/14
-113.569126414,53.4063372310001,9063,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,CUTLER CR SW/CUTLER CR SW,14,9,2022,2022/09/14
-113.483771775,53.547273884,9064,2022/09/14 12:00:00+00,Disorder,General Disorder,Trouble with Person,103A AV/96 ST,14,9,2022,2022/09/14
-113.520882416,53.524506725,9065,2022/09/14 12:00:00+00,Non-Violent,Property,Theft Under $5000,112 ST/112 ST,14,9,2022,2022/09/14
-113.470157077,53.4741130730001,9066,2022/09/14 12:00:00+00,Disorder,Mischief/Graffiti,Public Mischief,39 AV/92 ST,14,9,2022,2022/09/14
-113.52075714,53.519103316,9067,2022/09/14 12:00:00+00,Non-Violent,Property,Internet Fraud,112 ST/83 AV,14,9,2022,2022/09/14
-113.492269159,53.542152399,9068,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,100A ST/101A AV,13,9,2022,2022/09/13
-113.493711758,53.571951771,9069,2022/09/13 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,101 ST/119 AV,13,9,2022,2022/09/13
-113.49787271,53.5347153930001,9070,2022/09/13 12:00:00+00,Disorder,Disputes/Disturbances,Disturbance,BELLAMY HL/ROSSDALE RD,13,9,2022,2022/09/13
-113.449285761,53.549346067,9071,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,106 AV/79 ST,13,9,2022,2022/09/13
-113.499241074,53.562699616,9072,2022/09/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,104 ST/113 AV,13,9,2022,2022/09/13
-113.421517228,53.5767045010001,9073,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,122 AV/52 ST,13,9,2022,2022/09/13
-113.587231929,53.5607947990001,9074,2022/09/13 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,112 AV/154 ST,13,9,2022,2022/09/13
-113.631068161,53.5263189360001,9075,2022/09/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,179 ST/93 AV,13,9,2022,2022/09/13
-113.418189684,53.4710493900001,9076,2022/09/13 12:00:00+00,Non-Violent,Property,Fraud - Financial,38A AV/38A AV,13,9,2022,2022/09/13
-113.462759679,53.4813695720001,9077,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,44 AV/88 ST,13,9,2022,2022/09/13
-113.434773284,53.626015088,9078,2022/09/13 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,164 AV/61 ST,13,9,2022,2022/09/13
-113.449061198,53.598541115,9079,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Over $5000,136 AV/70 ST,13,9,2022,2022/09/13
-113.613868679,53.5348628790001,9080,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,169 ST/97 AV,13,9,2022,2022/09/13
-113.433169051,53.590276197,9081,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,131 AV/FORT RD,13,9,2022,2022/09/13
-113.478193958,53.54922901,9082,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,104 AV/104 AV,13,9,2022,2022/09/13
-113.456135625,53.423475652,9083,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,11 AV SW/79 ST SW,13,9,2022,2022/09/13
-113.561364932,53.56521317,9084,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,115 AV/139 ST,13,9,2022,2022/09/13
-113.479731107,53.570391419,9085,2022/09/13 12:00:00+00,Non-Violent,Property,Fraud Personal,118 AV/90 ST,13,9,2022,2022/09/13
-113.667787143,53.4892461760001,9086,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Over $5000,201 ST/53A AV,13,9,2022,2022/09/13
-113.506607374,53.5476582360001,9087,2022/09/13 12:00:00+00,Violent,Sexual Violations,Indecent Act,108 ST/108 ST,13,9,2022,2022/09/13
-113.49489684,53.485546479,9088,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,48 AV/CALGARY TR,13,9,2022,2022/09/13
-113.441648173,53.6419670860001,9089,2022/09/13 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Criminal Flight Event,66 ST/ANTHONY HENDAY DR,13,9,2022,2022/09/13
-113.616883016,53.5412978740001,9090,2022/09/13 12:00:00+00,Non-Violent,Property,Fraud - Financial,171 ST/STONY PLAIN RD,13,9,2022,2022/09/13
-113.487322407,53.62129859,9091,2022/09/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,160 AV/95 ST,13,9,2022,2022/09/13
-113.541194672,53.6471193240001,9092,2022/09/13 12:00:00+00,Violent,Personal Violence,Assault,127 ST/185 AV,13,9,2022,2022/09/13
-113.436056338,53.587627839,9093,2022/09/13 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,129 AV/BELVEDERE TC,13,9,2022,2022/09/13
-113.586618016,53.4019698440001,9094,2022/09/13 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,CHAPPELLE GR SW/CHAPPELLE WY SW,13,9,2022,2022/09/13
-113.500461895,53.5142395080001,9095,2022/09/13 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 ST/78 AV,13,9,2022,2022/09/13
-113.461363197,53.519020051,9096,2022/09/13 12:00:00+00,Non-Violent,Property,Theft Under $5000,83 AV/87 ST,13,9,2022,2022/09/13
-113.577455768,53.5419441760001,9097,2022/09/13 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,STONY PLAIN RD/STONY PLAIN RD,13,9,2022,2022/09/13
-113.429006342,53.6025728020001,9098,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Over $5000,140A AV/57 ST,12,9,2022,2022/09/12
-113.515023165,53.5122534210001,9099,2022/09/12 12:00:00+00,Disorder,General Disorder,Trouble with Person,110 ST/76 AV,12,9,2022,2022/09/12
-113.470870497,53.5580864790001,9100,2022/09/12 12:00:00+00,Violent,Personal Violence,Assault,110 AV/84 ST,12,9,2022,2022/09/12
-113.474421887,53.5719594610001,9101,2022/09/12 12:00:00+00,Disorder,General Disorder,Trouble with Person,119 AV/87 ST,12,9,2022,2022/09/12
-113.477969992,53.5782925140001,9102,2022/09/12 12:00:00+00,Disorder,General Disorder,Trouble with Person,123 AV/89 ST,12,9,2022,2022/09/12
-113.643587453,53.5403932180001,9103,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,NOT NAMED RD/NOT NAMED RD,12,9,2022,2022/09/12
-113.580308864,53.539267819,9104,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,100 AV/100A AV,12,9,2022,2022/09/12
-113.611567345,53.5078504250001,9105,2022/09/12 12:00:00+00,Non-Violent,Property,Fraud - Financial,WESTRIDGE RD/177 ST,12,9,2022,2022/09/12
-113.541282874,53.610471551,9106,2022/09/12 12:00:00+00,Non-Violent,Property,Break and Enter Commercial,127 ST/148 AV,12,9,2022,2022/09/12
-113.569885783,53.4941954220001,9107,2022/09/12 12:00:00+00,Non-Violent,Abandoned/Recovered/Seized Vehicles,Recovered Motor Vehicle,144 ST/56 AV,12,9,2022,2022/09/12
-113.491852135,53.5994228100001,9108,2022/09/12 12:00:00+00,Disorder,General Disorder,Trespassing,137 AV/97 ST,12,9,2022,2022/09/12
-113.405966444,53.4918915600001,9109,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,42 ST/55 AV,12,9,2022,2022/09/12
-113.464040267,53.431817359,9110,2022/09/12 12:00:00+00,Non-Violent,Property,Internet Fraud,2 AV SW/2 AV SW,12,9,2022,2022/09/12
-113.418395486,53.5799644790001,9111,2022/09/12 12:00:00+00,Traffic,Criminal Flights/Impaired Operation/Escape Lawful ,Impaired Driving,124 AV/50 ST,12,9,2022,2022/09/12
-113.516613065,53.613770672,9112,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,CASTLE DOWNS RD/CASTLE DOWNS RD,12,9,2022,2022/09/12
-113.511569796,53.6119176830001,9113,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,MCCRAE AV/VETERANS WY,12,9,2022,2022/09/12
-113.495067918,53.519059315,9114,2022/09/12 12:00:00+00,Violent,Personal Violence,Assault,83 AV/GATEWAY BV,12,9,2022,2022/09/12
-113.435577173,53.42093226,9115,2022/09/12 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,WATT BV SW/WELSH DR SW,12,9,2022,2022/09/12
-113.688919197,53.5675754280001,9116,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Over $5000,WINTERBURN RD/118A AV,12,9,2022,2022/09/12
-113.427628755,53.576716048,9117,2022/09/12 12:00:00+00,Violent,Sexual Violations,Indecent Act,122 AV/56 ST,12,9,2022,2022/09/12
-113.376510894,53.4796666070001,9118,2022/09/12 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,21 ST/43A AV,12,9,2022,2022/09/12
-113.525478603,53.52474671,9119,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,89 AV/114 ST,12,9,2022,2022/09/12
-113.42712395,53.533022461,9120,2022/09/12 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,62 ST/94A AV,12,9,2022,2022/09/12
-113.704128649,53.517674099,9121,2022/09/12 12:00:00+00,Non-Violent,Property,Break and Enter Residential,83A AV/83A AV,12,9,2022,2022/09/12
-113.483771775,53.547273884,9122,2022/09/12 12:00:00+00,Non-Violent,Property,Internet Fraud,103A AV/96 ST,12,9,2022,2022/09/12
-113.534936942,53.599489492,9123,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,12,9,2022,2022/09/12
-113.534936942,53.599489492,9124,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,123A ST/137 AV,12,9,2022,2022/09/12
-113.514009112,53.488146278,9125,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,110 ST/51 AV,12,9,2022,2022/09/12
-113.502106434,53.6175559170001,9126,2022/09/12 12:00:00+00,Non-Violent,Property,Fraud - Financial,156 AV/BEAUMARIS RD,12,9,2022,2022/09/12
-113.414777228,53.605154424,9127,2022/09/12 12:00:00+00,Non-Violent,Property,Theft Under $5000,142 AV/MANNING DR,12,9,2022,2022/09/12
-113.495492446,53.595851861,9128,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,102 ST/102 ST,11,9,2022,2022/09/11
-113.508531855,53.5387918010001,9129,2022/09/11 12:00:00+00,Non-Violent,Property,Fraud - Financial,100 AV/109 ST,11,9,2022,2022/09/11
-113.534131966,53.5509688400001,9130,2022/09/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,123 ST/107 AV,11,9,2022,2022/09/11
-113.519981007,53.5875903510001,9131,2022/09/11 12:00:00+00,Non-Violent,Property,Break and Enter Residential,115 ST/129 AV,11,9,2022,2022/09/11
-113.479718484,53.4530245080001,9132,2022/09/11 12:00:00+00,Non-Violent,Property,Internet Fraud,23 AV/23 AV,11,9,2022,2022/09/11
-113.517625787,53.5497995210001,9133,2022/09/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 AV/114 ST,11,9,2022,2022/09/11
-113.35688656,53.471007813,9134,2022/09/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,11 ST/36 AV,11,9,2022,2022/09/11
-113.500446788,53.5232322090001,9135,2022/09/11 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,105 ST/SASKATCHEWAN DR,11,9,2022,2022/09/11
-113.620564774,53.541369752,9136,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,STONY PLAIN RD/175 ST,11,9,2022,2022/09/11
-113.476751683,53.6058626020001,9137,2022/09/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,88A ST/144 AV,11,9,2022,2022/09/11
-113.63011158,53.523759544,9138,2022/09/11 12:00:00+00,Disorder,General Disorder,Trespassing,178 ST/89 AV,11,9,2022,2022/09/11
-113.503485159,53.518085344,9139,2022/09/11 12:00:00+00,Disorder,General Disorder,Trouble with Person,106 ST/82 AV,11,9,2022,2022/09/11
-113.567917683,53.59595985,9140,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,134 AV/143 ST,11,9,2022,2022/09/11
-113.501069331,53.540940366,9141,2022/09/11 12:00:00+00,Violent,Personal Violence,Assault,105 ST/JASPER AV,11,9,2022,2022/09/11
-113.418296473,53.499287483,9142,2022/09/11 12:00:00+00,Non-Violent,Property,Theft Under $5000,50 ST/NOT NAMED RD,11,9,2022,2022/09/11
-113.525503912,53.5208057740001,9143,2022/09/11 12:00:00+00,Drugs,Drug Violations,Drugs,114 ST/NOT NAMED RD,11,9,2022,2022/09/11
-113.49657917,53.5895976050001,9144,2022/09/10 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,102A ST/130 AV,10,9,2022,2022/09/10
-113.387779181,53.4702018230001,9145,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,30 ST/31 ST,10,9,2022,2022/09/10
-113.512045587,53.520043978,9146,2022/09/10 12:00:00+00,Non-Violent,Property,Possession Stolen Property,109 ST/84 AV,10,9,2022,2022/09/10
-113.504749342,53.431873115,9147,2022/09/10 12:00:00+00,Disorder,General Disorder,Suspicious Person,BLACKBURN DR SW/BLACKETT WN SW,10,9,2022,2022/09/10
-113.683459761,53.481145788,9148,2022/09/10 12:00:00+00,Non-Violent,Property,Theft of Motor Vehicle,211 ST/44 AV,10,9,2022,2022/09/10
-113.625886281,53.5124530680001,9149,2022/09/10 12:00:00+00,Disorder,Mischief/Graffiti,Mischief - Property,WHITEMUD DR/WHITEMUD DR,10,9,2022,2022/09/10
-113.478466829,53.571957997,9150,2022/09/10 12:00:00+00,Disorder,General Disorder,Trespassing,119 AV/119 AV,10,9,2022,2022/09/10
-113.581626382,53.4481383460001,9151,2022/09/10 12:00:00+00,Non-Violent,Property,Break and Enter Residential,TOMPKINS PL/TOMPKINS WN,10,9,2022,2022/09/10
-113.467306901,53.578286248,9152,2022/09/10 12:00:00+00,Disorder,General Disorder,Trouble with Person,123 AV/82 ST,10,9,2022,2022/09/10
-113.521300373,53.5462218740001,9153,2022/09/10 12:00:00+00,Non-Violent,Property,Theft Under $5000,116 ST/104 AV,10,9,2022,2022/09/10
-113.502914125,53.55141086,9154,2022/09/10 12:00:00+00,Drugs,Drug Violations,Drugs,106 ST/107 AV,10,9,2022,2022/09/10
